agent,step,total_games,alive_games,survival_probability
heuristic,351,3000,979,0.3263333333333333
heuristic,352,3000,966,0.322
heuristic,353,3000,961,0.32033333333333336
heuristic,354,3000,951,0.317
heuristic,355,3000,942,0.314
heuristic,356,3000,930,0.31
heuristic,357,3000,922,0.30733333333333335
heuristic,358,3000,916,0.30533333333333335
heuristic,359,3000,909,0.303
heuristic,360,3000,900,0.3
heuristic,361,3000,890,0.2966666666666667
heuristic,362,3000,887,0.2956666666666667
heuristic,363,3000,878,0.2926666666666667
heuristic,364,3000,876,0.292
heuristic,365,3000,867,0.289
heuristic,366,3000,866,0.2886666666666667
heuristic,367,3000,859,0.28633333333333333
heuristic,368,3000,853,0.2843333333333333
heuristic,369,3000,849,0.283
heuristic,370,3000,845,0.2816666666666667
heuristic,371,3000,840,0.28
heuristic,372,3000,837,0.279
heuristic,373,3000,832,0.2773333333333333
heuristic,374,3000,822,0.274
heuristic,375,3000,814,0.2713333333333333
heuristic,376,3000,812,0.27066666666666667
heuristic,377,3000,808,0.2693333333333333
heuristic,378,3000,801,0.267
heuristic,379,3000,797,0.26566666666666666
heuristic,380,3000,794,0.26466666666666666
heuristic,381,3000,789,0.263
heuristic,382,3000,780,0.26
heuristic,383,3000,774,0.258
heuristic,384,3000,767,0.25566666666666665
heuristic,385,3000,756,0.252
heuristic,386,3000,751,0.25033333333333335
heuristic,387,3000,745,0.24833333333333332
heuristic,388,3000,737,0.24566666666666667
heuristic,389,3000,729,0.243
heuristic,390,3000,722,0.24066666666666667
heuristic,391,3000,715,0.23833333333333334
heuristic,392,3000,707,0.23566666666666666
heuristic,393,3000,702,0.234
heuristic,394,3000,697,0.23233333333333334
heuristic,395,3000,688,0.22933333333333333
heuristic,396,3000,682,0.22733333333333333
heuristic,397,3000,674,0.22466666666666665
heuristic,398,3000,661,0.22033333333333333
heuristic,399,3000,652,0.21733333333333332
heuristic,400,3000,644,0.21466666666666667
heuristic,401,3000,640,0.21333333333333335
heuristic,402,3000,635,0.21166666666666667
heuristic,403,3000,625,0.20833333333333334
heuristic,404,3000,616,0.20533333333333334
heuristic,405,3000,610,0.20333333333333334
heuristic,406,3000,604,0.20133333333333334
heuristic,407,3000,599,0.19966666666666666
heuristic,408,3000,587,0.19566666666666666
heuristic,409,3000,579,0.193
heuristic,410,3000,571,0.19033333333333333
heuristic,411,3000,565,0.18833333333333332
heuristic,412,3000,558,0.186
heuristic,413,3000,552,0.184
heuristic,414,3000,544,0.18133333333333335
heuristic,415,3000,540,0.18
heuristic,416,3000,531,0.177
heuristic,417,3000,524,0.17466666666666666
heuristic,418,3000,520,0.17333333333333334
heuristic,419,3000,510,0.17
heuristic,420,3000,503,0.16766666666666666
heuristic,421,3000,495,0.165
heuristic,422,3000,486,0.162
heuristic,423,3000,475,0.15833333333333333
heuristic,424,3000,469,0.15633333333333332
heuristic,425,3000,465,0.155
heuristic,426,3000,459,0.153
heuristic,427,3000,449,0.14966666666666667
heuristic,428,3000,440,0.14666666666666667
heuristic,429,3000,433,0.14433333333333334
heuristic,430,3000,427,0.14233333333333334
heuristic,431,3000,419,0.13966666666666666
heuristic,432,3000,409,0.13633333333333333
heuristic,433,3000,399,0.133
heuristic,434,3000,387,0.129
heuristic,435,3000,377,0.12566666666666668
heuristic,436,3000,368,0.12266666666666666
heuristic,437,3000,354,0.118
heuristic,438,3000,346,0.11533333333333333
heuristic,439,3000,336,0.112
heuristic,440,3000,324,0.108
heuristic,441,3000,318,0.106
heuristic,442,3000,307,0.10233333333333333
heuristic,443,3000,298,0.09933333333333333
heuristic,444,3000,288,0.096
heuristic,445,3000,275,0.09166666666666666
heuristic,446,3000,258,0.086
heuristic,447,3000,252,0.084
heuristic,448,3000,243,0.081
heuristic,449,3000,235,0.07833333333333334
heuristic,450,3000,229,0.07633333333333334
heuristic,451,3000,224,0.07466666666666667
heuristic,452,3000,220,0.07333333333333333
heuristic,453,3000,212,0.07066666666666667
heuristic,454,3000,203,0.06766666666666667
heuristic,455,3000,202,0.06733333333333333
heuristic,456,3000,194,0.06466666666666666
heuristic,457,3000,189,0.063
heuristic,458,3000,184,0.06133333333333333
heuristic,459,3000,181,0.060333333333333336
heuristic,460,3000,179,0.059666666666666666
heuristic,461,3000,176,0.058666666666666666
heuristic,462,3000,172,0.05733333333333333
heuristic,463,3000,167,0.05566666666666667
heuristic,464,3000,163,0.05433333333333333
heuristic,465,3000,159,0.053
heuristic,466,3000,157,0.052333333333333336
heuristic,467,3000,153,0.051
heuristic,468,3000,150,0.05
heuristic,469,3000,147,0.049
heuristic,470,3000,146,0.048666666666666664
heuristic,471,3000,143,0.04766666666666667
heuristic,472,3000,140,0.04666666666666667
heuristic,473,3000,138,0.046
heuristic,474,3000,138,0.046
heuristic,475,3000,137,0.04566666666666667
heuristic,476,3000,133,0.044333333333333336
heuristic,477,3000,128,0.042666666666666665
heuristic,478,3000,126,0.042
heuristic,479,3000,122,0.04066666666666666
heuristic,480,3000,120,0.04
heuristic,481,3000,118,0.03933333333333333
heuristic,482,3000,117,0.039
heuristic,483,3000,115,0.03833333333333333
heuristic,484,3000,115,0.03833333333333333
heuristic,485,3000,115,0.03833333333333333
heuristic,486,3000,115,0.03833333333333333
heuristic,487,3000,112,0.037333333333333336
heuristic,488,3000,111,0.037
heuristic,489,3000,109,0.036333333333333336
heuristic,490,3000,109,0.036333333333333336
heuristic,491,3000,109,0.036333333333333336
heuristic,492,3000,108,0.036
heuristic,493,3000,108,0.036
heuristic,494,3000,105,0.035
heuristic,495,3000,104,0.034666666666666665
heuristic,496,3000,104,0.034666666666666665
heuristic,497,3000,104,0.034666666666666665
heuristic,498,3000,102,0.034
heuristic,499,3000,101,0.033666666666666664
heuristic,500,3000,100,0.03333333333333333
heuristic,501,3000,98,0.03266666666666666
heuristic,502,3000,96,0.032
heuristic,503,3000,94,0.03133333333333333
heuristic,504,3000,94,0.03133333333333333
heuristic,505,3000,93,0.031
heuristic,506,3000,92,0.030666666666666665
heuristic,507,3000,92,0.030666666666666665
heuristic,508,3000,91,0.030333333333333334
heuristic,509,3000,91,0.030333333333333334
heuristic,510,3000,90,0.03
heuristic,511,3000,89,0.029666666666666668
heuristic,512,3000,89,0.029666666666666668
heuristic,513,3000,88,0.029333333333333333
heuristic,514,3000,88,0.029333333333333333
heuristic,515,3000,88,0.029333333333333333
heuristic,516,3000,86,0.028666666666666667
heuristic,517,3000,86,0.028666666666666667
heuristic,518,3000,85,0.028333333333333332
heuristic,519,3000,84,0.028
heuristic,520,3000,82,0.027333333333333334
heuristic,521,3000,82,0.027333333333333334
heuristic,522,3000,82,0.027333333333333334
heuristic,523,3000,82,0.027333333333333334
heuristic,524,3000,81,0.027
heuristic,525,3000,80,0.02666666666666667
heuristic,526,3000,80,0.02666666666666667
heuristic,527,3000,79,0.026333333333333334
heuristic,528,3000,78,0.026
heuristic,529,3000,77,0.025666666666666667
heuristic,530,3000,77,0.025666666666666667
heuristic,531,3000,76,0.025333333333333333
heuristic,532,3000,75,0.025
heuristic,533,3000,74,0.024666666666666667
heuristic,534,3000,73,0.024333333333333332
heuristic,535,3000,72,0.024
heuristic,536,3000,71,0.023666666666666666
heuristic,537,3000,70,0.023333333333333334
heuristic,538,3000,68,0.02266666666666667
heuristic,539,3000,66,0.022
heuristic,540,3000,65,0.021666666666666667
heuristic,541,3000,65,0.021666666666666667
heuristic,542,3000,63,0.021
heuristic,543,3000,63,0.021
heuristic,544,3000,60,0.02
heuristic,545,3000,60,0.02
heuristic,546,3000,58,0.019333333333333334
heuristic,547,3000,58,0.019333333333333334
heuristic,548,3000,56,0.018666666666666668
heuristic,549,3000,55,0.018333333333333333
heuristic,550,3000,54,0.018
heuristic,551,3000,54,0.018
heuristic,552,3000,51,0.017
heuristic,553,3000,51,0.017
heuristic,554,3000,50,0.016666666666666666
heuristic,555,3000,48,0.016
heuristic,556,3000,47,0.015666666666666666
heuristic,557,3000,46,0.015333333333333332
heuristic,558,3000,43,0.014333333333333333
heuristic,559,3000,43,0.014333333333333333
heuristic,560,3000,43,0.014333333333333333
heuristic,561,3000,41,0.013666666666666667
heuristic,562,3000,39,0.013
heuristic,563,3000,39,0.013
heuristic,564,3000,37,0.012333333333333333
heuristic,565,3000,36,0.012
heuristic,566,3000,35,0.011666666666666667
heuristic,567,3000,35,0.011666666666666667
heuristic,568,3000,34,0.011333333333333334
heuristic,569,3000,34,0.011333333333333334
heuristic,570,3000,33,0.011
heuristic,571,3000,33,0.011
heuristic,572,3000,33,0.011
heuristic,573,3000,33,0.011
heuristic,574,3000,32,0.010666666666666666
heuristic,575,3000,32,0.010666666666666666
heuristic,576,3000,31,0.010333333333333333
heuristic,577,3000,31,0.010333333333333333
heuristic,578,3000,30,0.01
heuristic,579,3000,30,0.01
heuristic,580,3000,30,0.01
heuristic,581,3000,29,0.009666666666666667
heuristic,582,3000,29,0.009666666666666667
heuristic,583,3000,28,0.009333333333333334
heuristic,584,3000,27,0.009
heuristic,585,3000,27,0.009
heuristic,586,3000,27,0.009
heuristic,587,3000,27,0.009
heuristic,588,3000,27,0.009
heuristic,589,3000,27,0.009
heuristic,590,3000,26,0.008666666666666666
heuristic,591,3000,25,0.008333333333333333
heuristic,592,3000,25,0.008333333333333333
heuristic,593,3000,25,0.008333333333333333
heuristic,594,3000,25,0.008333333333333333
heuristic,595,3000,24,0.008
heuristic,596,3000,23,0.007666666666666666
heuristic,597,3000,23,0.007666666666666666
heuristic,598,3000,23,0.007666666666666666
heuristic,599,3000,23,0.007666666666666666
heuristic,600,3000,23,0.007666666666666666
heuristic,601,3000,23,0.007666666666666666
heuristic,602,3000,23,0.007666666666666666
heuristic,603,3000,23,0.007666666666666666
heuristic,604,3000,23,0.007666666666666666
heuristic,605,3000,22,0.007333333333333333
heuristic,606,3000,22,0.007333333333333333
heuristic,607,3000,22,0.007333333333333333
heuristic,608,3000,22,0.007333333333333333
heuristic,609,3000,21,0.007
heuristic,610,3000,21,0.007
heuristic,611,3000,19,0.006333333333333333
heuristic,612,3000,19,0.006333333333333333
heuristic,613,3000,18,0.006
heuristic,614,3000,18,0.006
heuristic,615,3000,18,0.006
heuristic,616,3000,18,0.006
heuristic,617,3000,18,0.006
heuristic,618,3000,18,0.006
heuristic,619,3000,18,0.006
heuristic,620,3000,18,0.006
heuristic,621,3000,18,0.006
heuristic,622,3000,18,0.006
heuristic,623,3000,18,0.006
heuristic,624,3000,18,0.006
heuristic,625,3000,18,0.006
heuristic,626,3000,17,0.005666666666666667
heuristic,627,3000,17,0.005666666666666667
heuristic,628,3000,17,0.005666666666666667
heuristic,629,3000,16,0.005333333333333333
heuristic,630,3000,15,0.005
heuristic,631,3000,15,0.005
heuristic,632,3000,14,0.004666666666666667
heuristic,633,3000,14,0.004666666666666667
heuristic,634,3000,14,0.004666666666666667
heuristic,635,3000,14,0.004666666666666667
heuristic,636,3000,14,0.004666666666666667
heuristic,637,3000,14,0.004666666666666667
heuristic,638,3000,14,0.004666666666666667
heuristic,639,3000,14,0.004666666666666667
heuristic,640,3000,14,0.004666666666666667
heuristic,641,3000,14,0.004666666666666667
heuristic,642,3000,14,0.004666666666666667
heuristic,643,3000,14,0.004666666666666667
heuristic,644,3000,14,0.004666666666666667
heuristic,645,3000,14,0.004666666666666667
heuristic,646,3000,14,0.004666666666666667
heuristic,647,3000,14,0.004666666666666667
heuristic,648,3000,13,0.004333333333333333
heuristic,649,3000,13,0.004333333333333333
heuristic,650,3000,13,0.004333333333333333
heuristic,651,3000,13,0.004333333333333333
heuristic,652,3000,12,0.004
heuristic,653,3000,11,0.0036666666666666666
heuristic,654,3000,11,0.0036666666666666666
heuristic,655,3000,10,0.0033333333333333335
heuristic,656,3000,10,0.0033333333333333335
heuristic,657,3000,9,0.003
heuristic,658,3000,8,0.0026666666666666666
heuristic,659,3000,7,0.0023333333333333335
heuristic,660,3000,7,0.0023333333333333335
heuristic,661,3000,7,0.0023333333333333335
heuristic,662,3000,7,0.0023333333333333335
heuristic,663,3000,7,0.0023333333333333335
heuristic,664,3000,7,0.0023333333333333335
heuristic,665,3000,7,0.0023333333333333335
heuristic,666,3000,7,0.0023333333333333335
heuristic,667,3000,6,0.002
heuristic,668,3000,6,0.002
heuristic,669,3000,6,0.002
heuristic,670,3000,6,0.002
heuristic,671,3000,5,0.0016666666666666668
heuristic,672,3000,5,0.0016666666666666668
heuristic,673,3000,5,0.0016666666666666668
heuristic,674,3000,5,0.0016666666666666668
heuristic,675,3000,5,0.0016666666666666668
heuristic,676,3000,5,0.0016666666666666668
heuristic,677,3000,5,0.0016666666666666668
heuristic,678,3000,5,0.0016666666666666668
heuristic,679,3000,5,0.0016666666666666668
heuristic,680,3000,4,0.0013333333333333333
heuristic,681,3000,4,0.0013333333333333333
heuristic,682,3000,2,0.0006666666666666666
heuristic,683,3000,2,0.0006666666666666666
heuristic,684,3000,2,0.0006666666666666666
heuristic,685,3000,2,0.0006666666666666666
heuristic,686,3000,2,0.0006666666666666666
heuristic,687,3000,2,0.0006666666666666666
heuristic,688,3000,2,0.0006666666666666666
heuristic,689,3000,2,0.0006666666666666666
heuristic,690,3000,2,0.0006666666666666666
heuristic,691,3000,2,0.0006666666666666666
heuristic,692,3000,2,0.0006666666666666666
heuristic,693,3000,2,0.0006666666666666666
heuristic,694,3000,2,0.0006666666666666666
heuristic,695,3000,2,0.0006666666666666666
heuristic,696,3000,2,0.0006666666666666666
heuristic,697,3000,2,0.0006666666666666666
heuristic,698,3000,2,0.0006666666666666666
heuristic,699,3000,2,0.0006666666666666666
heuristic,700,3000,2,0.0006666666666666666
heuristic,701,3000,2,0.0006666666666666666
heuristic,702,3000,2,0.0006666666666666666
heuristic,703,3000,2,0.0006666666666666666
heuristic,704,3000,1,0.0003333333333333333
heuristic,705,3000,1,0.0003333333333333333
heuristic,706,3000,1,0.0003333333333333333
heuristic,707,3000,1,0.0003333333333333333
heuristic,708,3000,1,0.0003333333333333333
heuristic,709,3000,1,0.0003333333333333333
heuristic,710,3000,1,0.0003333333333333333
heuristic,711,3000,1,0.0003333333333333333
heuristic,712,3000,1,0.0003333333333333333
heuristic,713,3000,1,0.0003333333333333333
heuristic,714,3000,1,0.0003333333333333333
heuristic,715,3000,1,0.0003333333333333333
heuristic,716,3000,1,0.0003333333333333333
heuristic,717,3000,1,0.0003333333333333333
heuristic,718,3000,1,0.0003333333333333333
heuristic,719,3000,1,0.0003333333333333333
heuristic,720,3000,1,0.0003333333333333333
heuristic,721,3000,1,0.0003333333333333333
heuristic,722,3000,1,0.0003333333333333333
heuristic,723,3000,1,0.0003333333333333333
heuristic,724,3000,1,0.0003333333333333333
heuristic,725,3000,1,0.0003333333333333333
heuristic,726,3000,1,0.0003333333333333333
heuristic,727,3000,1,0.0003333333333333333
heuristic,728,3000,1,0.0003333333333333333
heuristic,729,3000,1,0.0003333333333333333
heuristic,730,3000,1,0.0003333333333333333
heuristic,731,3000,1,0.0003333333333333333
heuristic,732,3000,1,0.0003333333333333333
heuristic,733,3000,1,0.0003333333333333333
heuristic,734,3000,1,0.0003333333333333333
heuristic,735,3000,1,0.0003333333333333333
heuristic,736,3000,1,0.0003333333333333333
heuristic,737,3000,1,0.0003333333333333333
heuristic,738,3000,1,0.0003333333333333333
heuristic,739,3000,1,0.0003333333333333333
heuristic,740,3000,1,0.0003333333333333333
heuristic,741,3000,1,0.0003333333333333333
heuristic,742,3000,1,0.0003333333333333333
heuristic,743,3000,1,0.0003333333333333333
heuristic,744,3000,1,0.0003333333333333333
heuristic,745,3000,1,0.0003333333333333333
heuristic,746,3000,1,0.0003333333333333333
heuristic,747,3000,1,0.0003333333333333333
heuristic,748,3000,1,0.0003333333333333333
heuristic,749,3000,1,0.0003333333333333333
heuristic,750,3000,1,0.0003333333333333333
heuristic,751,3000,1,0.0003333333333333333
heuristic,752,3000,1,0.0003333333333333333
heuristic,753,3000,1,0.0003333333333333333
heuristic,754,3000,1,0.0003333333333333333
heuristic,755,3000,1,0.0003333333333333333
heuristic,756,3000,1,0.0003333333333333333
heuristic,757,3000,1,0.0003333333333333333
heuristic,758,3000,1,0.0003333333333333333
heuristic,759,3000,1,0.0003333333333333333
random,0,3000,3000,1.0
random,1,3000,3000,1.0
random,2,3000,3000,1.0
random,3,3000,3000,1.0
random,4,3000,3000,1.0
random,5,3000,3000,1.0
random,6,3000,3000,1.0
random,7,3000,3000,1.0
random,8,3000,3000,1.0
random,9,3000,3000,1.0
random,10,3000,3000,1.0
random,11,3000,3000,1.0
random,12,3000,3000,1.0
random,13,3000,3000,1.0
random,14,3000,3000,1.0
random,15,3000,3000,1.0
random,16,3000,3000,1.0
random,17,3000,3000,1.0
random,18,3000,3000,1.0
random,19,3000,3000,1.0
random,20,3000,3000,1.0
random,21,3000,3000,1.0
random,22,3000,3000,1.0
random,23,3000,3000,1.0
random,24,3000,3000,1.0
random,25,3000,3000,1.0
random,26,3000,3000,1.0
random,27,3000,2999,0.9996666666666667
random,28,3000,2999,0.9996666666666667
random,29,3000,2999,0.9996666666666667
random,30,3000,2999,0.9996666666666667
random,31,3000,2999,0.9996666666666667
random,32,3000,2999,0.9996666666666667
random,33,3000,2999,0.9996666666666667
random,34,3000,2998,0.9993333333333333
random,35,3000,2998,0.9993333333333333
random,36,3000,2996,0.9986666666666667
random,37,3000,2993,0.9976666666666667
random,38,3000,2991,0.997
random,39,3000,2990,0.9966666666666667
random,40,3000,2983,0.9943333333333333
random,41,3000,2978,0.9926666666666667
random,42,3000,2974,0.9913333333333333
random,43,3000,2970,0.99
random,44,3000,2961,0.987
random,45,3000,2960,0.9866666666666667
random,46,3000,2956,0.9853333333333333
random,47,3000,2948,0.9826666666666667
random,48,3000,2941,0.9803333333333333
random,49,3000,2927,0.9756666666666667
random,50,3000,2919,0.973
random,51,3000,2905,0.9683333333333334
random,52,3000,2894,0.9646666666666667
random,53,3000,2884,0.9613333333333334
random,54,3000,2868,0.956
random,55,3000,2857,0.9523333333333334
random,56,3000,2843,0.9476666666666667
random,57,3000,2831,0.9436666666666667
random,58,3000,2817,0.939
random,59,3000,2803,0.9343333333333333
random,60,3000,2789,0.9296666666666666
random,61,3000,2765,0.9216666666666666
random,62,3000,2756,0.9186666666666666
random,63,3000,2736,0.912
random,64,3000,2714,0.9046666666666666
random,65,3000,2707,0.9023333333333333
random,66,3000,2686,0.8953333333333333
random,67,3000,2665,0.8883333333333333
random,68,3000,2635,0.8783333333333333
random,69,3000,2615,0.8716666666666667
random,70,3000,2579,0.8596666666666667
random,71,3000,2546,0.8486666666666667
random,72,3000,2513,0.8376666666666667
random,73,3000,2475,0.825
random,74,3000,2445,0.815
random,75,3000,2415,0.805
random,76,3000,2377,0.7923333333333333
random,77,3000,2340,0.78
random,78,3000,2301,0.767
random,79,3000,2268,0.756
random,80,3000,2223,0.741
random,81,3000,2173,0.7243333333333334
random,82,3000,2134,0.7113333333333334
random,83,3000,2086,0.6953333333333334
random,84,3000,2047,0.6823333333333333
random,85,3000,2004,0.668
random,86,3000,1971,0.657
random,87,3000,1938,0.646
random,88,3000,1904,0.6346666666666667
random,89,3000,1866,0.622
random,90,3000,1836,0.612
random,91,3000,1800,0.6
random,92,3000,1771,0.5903333333333334
random,93,3000,1737,0.579
random,94,3000,1711,0.5703333333333334
random,95,3000,1680,0.56
random,96,3000,1644,0.548
random,97,3000,1607,0.5356666666666666
random,98,3000,1572,0.524
random,99,3000,1538,0.5126666666666667
random,100,3000,1508,0.5026666666666667
random,101,3000,1476,0.492
random,102,3000,1443,0.481
random,103,3000,1405,0.4683333333333333
random,104,3000,1381,0.4603333333333333
random,105,3000,1356,0.452
random,106,3000,1321,0.44033333333333335
random,107,3000,1294,0.43133333333333335
random,108,3000,1268,0.4226666666666667
random,109,3000,1244,0.4146666666666667
random,110,3000,1214,0.4046666666666667
random,111,3000,1181,0.39366666666666666
random,112,3000,1144,0.38133333333333336
random,113,3000,1118,0.37266666666666665
random,114,3000,1086,0.362
random,115,3000,1062,0.354
random,116,3000,1034,0.3446666666666667
random,117,3000,1002,0.334
random,118,3000,966,0.322
random,119,3000,941,0.31366666666666665
random,120,3000,916,0.30533333333333335
random,121,3000,889,0.29633333333333334
random,122,3000,858,0.286
random,123,3000,831,0.277
random,124,3000,802,0.2673333333333333
random,125,3000,775,0.25833333333333336
random,126,3000,737,0.24566666666666667
random,127,3000,712,0.23733333333333334
random,128,3000,686,0.22866666666666666
random,129,3000,656,0.21866666666666668
random,130,3000,627,0.209
random,131,3000,599,0.19966666666666666
random,132,3000,580,0.19333333333333333
random,133,3000,546,0.182
random,134,3000,514,0.17133333333333334
random,135,3000,476,0.15866666666666668
random,136,3000,452,0.15066666666666667
random,137,3000,432,0.144
random,138,3000,415,0.13833333333333334
random,139,3000,393,0.131
random,140,3000,378,0.126
random,141,3000,363,0.121
random,142,3000,346,0.11533333333333333
random,143,3000,333,0.111
random,144,3000,319,0.10633333333333334
random,145,3000,304,0.10133333333333333
random,146,3000,296,0.09866666666666667
random,147,3000,289,0.09633333333333334
random,148,3000,275,0.09166666666666666
random,149,3000,264,0.088
random,150,3000,259,0.08633333333333333
random,151,3000,248,0.08266666666666667
random,152,3000,240,0.08
random,153,3000,234,0.078
random,154,3000,229,0.07633333333333334
random,155,3000,223,0.07433333333333333
random,156,3000,215,0.07166666666666667
random,157,3000,211,0.07033333333333333
random,158,3000,207,0.069
random,159,3000,198,0.066
random,160,3000,195,0.065
random,161,3000,187,0.06233333333333333
random,162,3000,183,0.061
random,163,3000,179,0.059666666666666666
random,164,3000,176,0.058666666666666666
random,165,3000,173,0.057666666666666665
random,166,3000,169,0.05633333333333333
random,167,3000,165,0.055
random,168,3000,161,0.05366666666666667
random,169,3000,153,0.051
random,170,3000,148,0.04933333333333333
random,171,3000,143,0.04766666666666667
random,172,3000,137,0.04566666666666667
random,173,3000,130,0.043333333333333335
random,174,3000,125,0.041666666666666664
random,175,3000,124,0.04133333333333333
random,176,3000,119,0.03966666666666667
random,177,3000,118,0.03933333333333333
random,178,3000,116,0.03866666666666667
random,179,3000,112,0.037333333333333336
random,180,3000,109,0.036333333333333336
random,181,3000,108,0.036
random,182,3000,100,0.03333333333333333
random,183,3000,95,0.03166666666666667
random,184,3000,93,0.031
random,185,3000,91,0.030333333333333334
random,186,3000,87,0.029
random,187,3000,83,0.027666666666666666
random,188,3000,76,0.025333333333333333
random,189,3000,71,0.023666666666666666
random,190,3000,68,0.02266666666666667
random,191,3000,66,0.022
random,192,3000,63,0.021
random,193,3000,59,0.019666666666666666
random,194,3000,58,0.019333333333333334
random,195,3000,55,0.018333333333333333
random,196,3000,50,0.016666666666666666
random,197,3000,48,0.016
random,198,3000,47,0.015666666666666666
random,199,3000,47,0.015666666666666666
random,200,3000,43,0.014333333333333333
random,201,3000,42,0.014
random,202,3000,41,0.013666666666666667
random,203,3000,37,0.012333333333333333
random,204,3000,36,0.012
random,205,3000,34,0.011333333333333334
random,206,3000,34,0.011333333333333334
random,207,3000,33,0.011
random,208,3000,32,0.010666666666666666
random,209,3000,32,0.010666666666666666
random,210,3000,28,0.009333333333333334
random,211,3000,26,0.008666666666666666
random,212,3000,22,0.007333333333333333
random,213,3000,19,0.006333333333333333
random,214,3000,17,0.005666666666666667
random,215,3000,17,0.005666666666666667
random,216,3000,16,0.005333333333333333
random,217,3000,16,0.005333333333333333
random,218,3000,15,0.005
random,219,3000,14,0.004666666666666667
random,220,3000,13,0.004333333333333333
random,221,3000,13,0.004333333333333333
random,222,3000,11,0.0036666666666666666
random,223,3000,10,0.0033333333333333335
random,224,3000,8,0.0026666666666666666
random,225,3000,7,0.0023333333333333335
random,226,3000,6,0.002
random,227,3000,6,0.002
random,228,3000,6,0.002
random,229,3000,6,0.002
random,230,3000,6,0.002
random,231,3000,6,0.002
random,232,3000,6,0.002
random,233,3000,4,0.0013333333333333333
random,234,3000,3,0.001
random,235,3000,3,0.001
random,236,3000,3,0.001
random,237,3000,2,0.0006666666666666666
random,238,3000,2,0.0006666666666666666
random,239,3000,2,0.0006666666666666666
random,240,3000,2,0.0006666666666666666
random,241,3000,2,0.0006666666666666666
random,242,3000,2,0.0006666666666666666
random,243,3000,1,0.0003333333333333333
random,244,3000,1,0.0003333333333333333
random,245,3000,1,0.0003333333333333333
random,246,3000,1,0.0003333333333333333
random,247,3000,1,0.0003333333333333333
random,248,3000,1,0.0003333333333333333
random,249,3000,1,0.0003333333333333333
random,250,3000,1,0.0003333333333333333
random,251,3000,1,0.0003333333333333333
random,252,3000,1,0.0003333333333333333
